Learner g,Learner m,Score,In-sample-norm.,DGP,level,Coverage,CI Length,Bias,Uniform Coverage,Uniform CI Length,Loss g_d0_t0,Loss g_d1_t0,Loss g_d0_t1,Loss g_d1_t1,Loss m,repetition
Linear,Logistic,experimental,True,1,0.95,0.9676666666666667,0.5035539920133179,0.0949710638566149,0.974,0.6702580445218634,1.4329230075255606,1.4311831659455172,1.4323891463629586,1.4316481461552522,,500
Linear,Logistic,experimental,True,4,0.9,0.813,2.8512625005480876,0.9394679788495722,0.758,4.085592224874449,7.3172880998807335,7.363134149481367,11.67348808958302,11.711262037657798,,500
Linear,Logistic,experimental,True,4,0.95,0.885,3.397488822091244,0.9394679788495722,0.854,4.534035767896809,7.3172880998807335,7.363134149481367,11.67348808958302,11.711262037657798,,500
Linear,Logistic,experimental,True,6,0.9,0.962,2.9437818663465305,0.5775052822257991,0.976,4.223027513295131,7.557221578348061,7.57757429903331,12.027039927351481,12.089940358101535,,500
Linear,Logistic,experimental,True,6,0.95,0.988,3.5077324461233204,0.5775052822257991,0.998,4.68046390114978,7.557221578348061,7.57757429903331,12.027039927351481,12.089940358101535,,500
Linear,Logistic,observational,False,1,0.9,0.9473333333333334,0.44566002894048135,0.09283149387101797,0.964,0.6364383210995682,1.4329203952287997,1.430880633417486,1.4322896879071867,1.4315357933534285,0.6727048864100559,500
Linear,Logistic,observational,False,1,0.95,0.979,0.5310366781336657,0.09283149387101797,0.986,0.7065312802641917,1.4329203952287997,1.430880633417486,1.4322896879071867,1.4315357933534285,0.6727048864100559,500
Linear,Logistic,observational,False,4,0.9,0.8666666666666666,3.3736631063794857,0.965121215335697,0.862,4.832122384866826,7.317311353635984,7.363258557040041,11.670171139311439,11.70683555690419,0.6729428054402635,500
Linear,Logistic,observational,False,4,0.95,0.9286666666666666,4.019967537616278,0.965121215335697,0.928,5.362655809203376,7.317311353635984,7.363258557040041,11.670171139311439,11.70683555690419,0.6729428054402635,500
Linear,Logistic,observational,False,6,0.9,0.9613333333333334,3.1026835620983406,0.6054840625997017,0.982,4.442746729369287,7.555869504377207,7.576817624543539,12.017894502902424,12.091627342634094,0.6939649419526995,500
Linear,Logistic,observational,False,6,0.95,0.986,3.6970754950444005,0.6054840625997017,0.996,4.932996335749315,7.555869504377207,7.576817624543539,12.017894502902424,12.091627342634094,0.6939649419526995,500
Linear,Logistic,observational,True,1,0.9,0.9426666666666667,0.44387203572142175,0.09292895135603028,0.972,0.6335168954839606,1.432718050716034,1.4309229860904062,1.432554830777679,1.4318056942597368,0.6727122522683564,500
Linear,Logistic,observational,True,1,0.95,0.977,0.5289061528051271,0.09292895135603028,0.982,0.7032409242517832,1.432718050716034,1.4309229860904062,1.432554830777679,1.4318056942597368,0.6727122522683564,500
Linear,Logistic,observational,True,4,0.9,0.8666666666666666,3.3574318328106085,0.9540873709949256,0.882,4.8111174573847455,7.317555311981951,7.362601753308157,11.670615292305248,11.711325063822715,0.6729405659549627,500
Linear,Logistic,observational,True,4,0.95,0.9276666666666666,4.000626782246345,0.9540873709949256,0.942,5.335710122379934,7.317555311981951,7.362601753308157,11.670615292305248,11.711325063822715,0.6729405659549627,500
Linear,Logistic,observational,True,6,0.9,0.9633333333333334,3.0792774951725423,0.6033935192641902,0.976,4.412257382757483,7.559243151805225,7.5771914622592105,12.019363662222768,12.096028014111692,0.6939192119435217,500
Linear,Logistic,observational,True,6,0.95,0.9853333333333334,3.6691854460803945,0.6033935192641902,0.992,4.896585928668179,7.559243151805225,7.5771914622592105,12.019363662222768,12.096028014111692,0.6939192119435217,500
